bugID,TextDescription,cl,pd,co,rp,OS,bs,rs,Priority,Severity
1603056,when setting thunderbird to Dutch language window shows xml entity missing for the lightning prefpane,Client Software,Calendar,General,Unspecified,Unspecified,RESOLVED,INCOMPLETE,--,normal
1603057,Spellchecking broken in contenteditable documents for special characters,Components,Core,Spelling checker,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603058,"Remove onBeforeTextValueSet, onBeforeTextValueGet, onBeforeValueGet, trimValue, formatValue hooks from autocomplete-input.js",Components,Toolkit,Autocomplete,All,All,RESOLVED,FIXED,P1,normal
1603059,"[DEVTOOLS ERROR] We’re sorry, we couldn’t render the message",Components,DevTools,Console,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603061,Update web-platform-tests to 7b704a69099c5a80dcfbcf5af60add57b7ca838d,Components,Testing,web-platform-tests,All,All,RESOLVED,INVALID,--,normal
1603062,Crash in [@ mozilla::ipc::FatalError | mozilla::ipc::IProtocol::HandleFatalError | mozilla::embedding::PPrintingChild::SendSavePrintSettings ],Components,Core,Printing: Setup,All,Unspecified,NEW,,P2,normal
1603063,A Reuters Investigate page should offer reader mode and work correctly,Components,Toolkit,Reader Mode,Unspecified,Unspecified,NEW,,P3,normal
1603064,[wpt-sync] Sync PR 20717 - HTML: basic document.domain test,Components,Core,DOM: Core & HTML,All,All,RESOLVED,FIXED,P4,normal
1603065,"60.9.1 - Update fails - ""Download the latest version"" does nothing",Client Software,Thunderbird,General,x86_64,Windows 10,RESOLVED,WORKSFORME,--,normal
1603067,[wpt-sync] Sync PR 20718 - Clean up testharness.css leftovers.,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1603068,Deploy What's New Badge for 73,Client Software,Firefox,Messaging System,Unspecified,Unspecified,RESOLVED,WONTFIX,P2,normal
1603069,Remove message weight where it is not explicitly defined,Client Software,Firefox,Messaging System,Unspecified,Unspecified,RESOLVED,WONTFIX,P3,normal
1603071,Enable release snippets in Nightly without telemetry,Client Software,Firefox,Messaging System,Unspecified,Unspecified,VERIFIED,FIXED,P1,normal
1603072,Turn `extensions.blocklist.useXML` back on for 72RC,Components,Toolkit,Blocklist Implementation,Unspecified,Unspecified,RESOLVED,FIXED,P1,major
1603074,Improve `synthesizePlainDragAndDrop()` in EventUtils.js,Components,Core,DOM: Copy & Paste and Drag & Drop,All,All,RESOLVED,FIXED,P3,normal
1603078,Run remote(pup) with Fission enabled,Components,Remote Protocol,Agent,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603079,Intermittent browser/modules/test/browser/browser_preloading_tab_moving.js | Uncaught exception - undefined - timed out after 50 tries.,Client Software,Firefox,General,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603082,Pinpad smartcard authentication text does not fit to the dialogue window,Components,Core,Security: PSM,Unspecified,Unspecified,UNCONFIRMED,,P3,S4
1603083,40.68 - 108.63% glterrain / tart / tscrollx (windows10-64-shippable-qr) regression on push c12330a620c4fe34b5c55d9d225554dbaa69640b (Sun December 8 2019),Components,Core,Graphics: WebRender,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603084,import_perf_data does not know how to import BackfillReport and BackfillRecord,Developer Infrastructure,Tree Management,Perfherder,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603085,No error message is displayed when user enters wrong smart-card PIN,Components,Core,Widget: Gtk,Unspecified,Unspecified,UNCONFIRMED,,--,normal
1603086,Extension Block Request: IDM Integration Module,Components,Toolkit,Blocklist Policy Requests,All,All,RESOLVED,FIXED,--,normal
1603087,Permafailing browser_application_panel_debug-service-worker.js | Test timed out - when Gecko 73 merges to beta on 2020-01-06,Components,DevTools,Application Panel,Unspecified,Unspecified,VERIFIED,FIXED,P1,normal
1603088,max-block-size:100% on anonymous column layout boxes makes no sense,Components,Core,Layout: Columns,All,All,RESOLVED,FIXED,P3,normal
1603089,"sessionstore-windows-restored is overloaded to mean ""late on startup"" (and used by all and sundry to that effect) but doesn't fire for non-browser Firefox startups (e.g. FXR, Site-Specific-Browsers)",Client Software,Firefox,General,Unspecified,Unspecified,NEW,,P3,normal
1603090,[wpt-sync] Sync PR 20720 - Fetch: remove support for Response's trailer,Components,Core,DOM: Networking,All,All,RESOLVED,FIXED,P4,normal
1603092,A website shouldn't be able to alter clipboard contents as a response to a copy event,Components,Core,DOM: Selection,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603093,Phabricator revision not marked as closed after landing by Lando,Developer Infrastructure,Conduit,Phabricator,Unspecified,Unspecified,NEW,,--,normal
1603094,Distinguish between encoding detector intentionally avoiding UTF-8 vs. other cases in Text Encoding menu telemetry,Components,Core,DOM: HTML Parser,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603095,Bookmarks folder name doesn't match with the list after renaming it,Client Software,Firefox,Bookmarks & History,Desktop,Windows 10,NEW,,P3,normal
1603096,Intermittent TEST-UNEXPECTED-TIMEOUT | browser/base/content/test/tabcrashed/browser_shown.js | application timed out after 370 seconds with no output,Client Software,Firefox,Tabbed Browser,Unspecified,Unspecified,NEW,,P5,normal
1603097,Cannot change calendar after accepting invite,Client Software,Calendar,E-mail based Scheduling (iTIP/iMIP),Unspecified,Unspecified,NEW,,--,normal
1603098,Error running wpt in mach due to importing webdriver in executors/base.py,Components,Testing,web-platform-tests,Unspecified,Unspecified,RESOLVED,WORKSFORME,--,normal
1603099,Remove unused declaration in VideoFrameContainer.cpp,Developer Infrastructure,Firefox Build System,Lint and Formatting,Unspecified,Unspecified,RESOLVED,FIXED,P3,minor
1603100,Remove unused declaration in U2F.cpp,Developer Infrastructure,Firefox Build System,Lint and Formatting,Unspecified,Unspecified,RESOLVED,FIXED,P3,minor
1603101,"26.75 - 33.07% tp5n nonmain_normal_fileio (windows10-64-shippable, windows10-64-shippable-qr) regression on push adc5f3ea3ad197498e6d4b7253cae2ed45e85e81 (Sat December 7 2019)",Components,External Software Affecting Firefox,Telemetry,Unspecified,Unspecified,RESOLVED,WONTFIX,--,normal
1603102,Remove openNewBrowserWindow helper from webconsole head,Components,DevTools,Console,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603103,"2.29 - 3.18% Explicit Memory (windows7-32, windows7-32-shippable) regression on push 95e0180f6a40275d54ae910a68c46f61e22b6854 (Wed December 4 2019)",Components,Testing,Performance,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603104,AddressSanitizer: heap-buffer-overflow [@ IsAllowedAsChild] with READ of size 8,Components,Core,DOM: Core & HTML,x86_64,Windows,RESOLVED,DUPLICATE,--,critical
1603106,automatically scheduled ship phase for daily betas,Other,Release Engineering,Release Automation: Other,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603107,Using the normal firefox for Android it crashes constantly when trying to download a file using the Firefox Downloader.,Graveyard,Firefox for Android Graveyard,General,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603109,[wpt-sync] Sync PR 20721 - [Rollback] Fix crash when removing a track being rolled back.,Components,Core,WebRTC,All,All,RESOLVED,FIXED,P4,normal
1603111,Clarify whether ternary operator may be nested,Components,Core,DOM: File,Unspecified,Unspecified,NEW,,P3,normal
1603112,Need to flush locale/intl.properties stringbundle to reload correct intl.accept_language,Components,Core,Internationalization,Unspecified,Linux,RESOLVED,FIXED,P3,normal
1603113,Filter argument of the configuration page (about:config?filter=) does not work in 71.0,Components,Toolkit,Preferences,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603114,WebRequest with CACHE_MODE_DEFAULT does not return any response,Components,GeckoView,General,ARM64,Android,RESOLVED,FIXED,P1,normal
1603115,"2.06 - 2.67% JS (linux64-shippable, windows10-64, windows10-64-qr, windows7-32, windows7-32-shippable) regression on push 6c3b5dd001803c3e140d9b0b148aa7c25fd0a047 (Mon December 2 2019)",Components,Testing,Performance,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603116,`await 3` on dev console requires double enter press to run,Components,DevTools,Console,x86_64,Windows 10,NEW,,P3,normal
1603117,"Word templates are opened as a template, not as a document",Client Software,Firefox,File Handling,Desktop,Windows 10,RESOLVED,DUPLICATE,--,normal
1603118,Thunderbird 68.3.0 Dark Mode theme doesn't apply to message content,Client Software,Thunderbird,Mail Window Front End,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603119,[meta] Meta: Prestart enough content processes to avoid delays when loading typical pages in Fission,Components,Core,DOM: Navigation,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603120,taskclusteretl - add GCP billing data to the cost tables,Client Software,Data Platform and Tools,General,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603121,Remove imgRequestProxy::IsOnEventTarget(),Components,Core,ImageLib,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603122,Refactor some GC header files,Components,Core,JavaScript: GC,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603123,Better integration into Windows 10 - support for Windows Live adressbook and Google alendar,Client Software,Thunderbird,OS Integration,Unspecified,Unspecified,RESOLVED,WORKSFORME,--,normal
1603124,[wpt-sync] Sync PR 20722 - Don't import webdriver into executors/base.py,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1603125,Unexpected choice of input device when output device is on another physical device,Components,Core,WebRTC: Audio/Video,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603126,Properly reject in async-storage.js,Components,DevTools,Shared Components,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603128,The dropEffect is set to 'move' into ondragover function,Client Software,Firefox,Untriaged,Unspecified,Unspecified,RESOLVED,INCOMPLETE,--,normal
1603129,Intermittent org.mozilla.geckoview.test.ExtensionActionTest#setOverridenTitle[#pageAction] | status -2,Components,GeckoView,General,Unspecified,All,NEW,,P5,normal
1603130,Intermittent TV TinderboxPrint: Per-test run of .../workerStart-tao-protected.https.html<br/>: FAILURE,Components,Core,DOM: Service Workers,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603132,"Rename ""value"" to ""event_context"" for Snippets telemetry in ASRouter",Client Software,Firefox,Messaging System,Unspecified,Unspecified,VERIFIED,FIXED,--,normal
1603133,Remove unused Fennec components in mobile/android/components,Components,GeckoView,General,Unspecified,All,RESOLVED,FIXED,P2,normal
1603134,Intermittent SUMMARY: AddressSanitizer: access-violation z:\build\build\src\nsprpub\pr\src\threads\prcthr.c:138 in PR_GetThreadID,Components,Core,XPCOM,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603136,sccache and  build  times performance regresssions on multiple platforms.] 9 to 11 of dec 2019,Developer Infrastructure,Firefox Build System,General,Unspecified,Unspecified,RESOLVED,WONTFIX,--,normal
1603137,[wpt-sync] Sync PR 20723 - Support inline sessions (with spatial tracking!),Components,Core,WebVR,All,All,RESOLVED,FIXED,P4,normal
1603140,Multi-value returns in baseline wasm compiler,Components,Core,Javascript: WebAssembly,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603141,Remove unused option --enable-cross-pgo,Developer Infrastructure,Firefox Build System,General,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603142,The Firefox for Android screen stuck when tried to clear the search field on google,Graveyard,Firefox for Android Graveyard,General,ARM,Android,RESOLVED,INCOMPLETE,--,normal
1603143,Nightly will not open pages,Client Software,Firefox,General,x86_64,Windows 7,RESOLVED,INCOMPLETE,P1,critical
1603144,Use nsIUUIDGenerator.generate() instead of generateUUID() in remote protocol,Components,Remote Protocol,Agent,Unspecified,Unspecified,NEW,,P3,normal
1603145,test bug,Graveyard,Invalid Bugs,General,Unspecified,Unspecified,RESOLVED,INVALID,--,blocker
1603147,Add the possibility to regenerate sym files for MS symbols,Server Software,Socorro,General,Unspecified,Unspecified,NEW,,--,normal
1603148,"Intermittent dom/ipc/tests/browser_crash_oopiframe.js | Uncaught exception - [Exception... ""(null)""  nsresult: ""0x80040111 (NS_ERROR_NOT_AVAILABLE)""  location: ""<unknown>""  data: no]",Components,Core,DOM: Content Processes,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603149,[RTL] The left and right keyboard navigation of widgets in the toolbar are in wrong direction,Components,Toolkit,Toolbars and Toolbar Customization,Unspecified,Unspecified,RESOLVED,WONTFIX,--,normal
1603150,aac files with id3 are detected as mpeg - NS_ERROR_DOM_MEDIA_METADATA_ERR (0x806e0006),Components,Core,Audio/Video: Playback,Unspecified,Unspecified,RESOLVED,WONTFIX,P2,normal
1603151,Thunderbird does not open the existing profile - same versions different OS,Client Software,Thunderbird,OS Integration,Unspecified,Unspecified,RESOLVED,INVALID,--,normal
1603152,For cold page-load set browser cycles to 3 when gecko profiling is enabled,Components,Testing,Raptor,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603153,Crash in [@ PR_GetThreadID | mozilla::UntrustedModulesProcessor::Enqueue],Components,Core,XPCOM,All,Windows,RESOLVED,FIXED,--,normal
1603154,close tabs to the right does not respect warn when closing multiple tabs,Client Software,Firefox,Tabbed Browser,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603155,Pseudo-elements without rules are not blockified,Components,Core,Layout,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603156,[RTL] The left and right keyboard navigation of radio buttons is backwards.,Components,Core,DOM: Forms,Unspecified,Unspecified,NEW,,P3,normal
1603157,Stop using nsIVariant in XSLTProcessor,Components,Core,XSLT,Unspecified,Unspecified,NEW,,P3,normal
1603158,Use AsyncShutdown barrier for many things in nsIRemoteAgent.close(),Components,Remote Protocol,Agent,Unspecified,Unspecified,NEW,,P3,normal
1603159,Text overlaps in quit dialogue presented when multiple tabs are open,Client Software,Firefox,General,x86_64,macOS,RESOLVED,DUPLICATE,--,normal
1603160,Allow MediaQueryList to receive untrusted events.,Components,Core,DOM: CSS Object Model,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603161,Add SSO to https://bureau.works service,Other,Infrastructure & Operations,SSO: Requests,Unspecified,Unspecified,RESOLVED,WONTFIX,--,normal
1603162,[wpt-sync] Sync PR 20725 - Add Python 3.8 to tox.ini files,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1603163,[meta] Quantumbar design update 3,Client Software,Firefox,Address Bar,Unspecified,Unspecified,NEW,,P5,normal
1603166,"With at least one recipient pill in TO-field, after adding pill in CC, focus jumps back to TO",Client Software,Thunderbird,Message Compose Window,All,All,VERIFIED,FIXED,P1,normal
1603167,Restructure Sync.jsm and Error.jsm to better deal with lazy loading,Components,Remote Protocol,Agent,Unspecified,Unspecified,NEW,,P3,normal
1603168,Make Cache.match() and Cache.matchAll() throw when a response fails the appropriate CORP check for its COEP global,Components,Core,Storage: Cache API,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603169,Investigate patterns that trigger stack protectors,Components,Core,MFBT,Unspecified,Unspecified,NEW,,--,normal
1603170,Make the accessibility support target switching,Components,DevTools,Accessibility Tools,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603171,Expand buttons need a11y improvements,Developer Infrastructure,Tree Management,Push Health,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603172,Increase fuzz on split-batch.yaml test so that it pass on github CI,Components,Core,Graphics: WebRender,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603173,Drawing video on canvas using `drawImage` throws `NS_ERROR_NOT_AVAILABLE`,Components,Core,Graphics,Unspecified,Android,RESOLVED,DUPLICATE,--,normal
1603174,Make the application panel support target switching,Components,DevTools,Application Panel,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603175,mozpack/mozjar.py and test_mozjar.py support Python3,Developer Infrastructure,Firefox Build System,General,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603176,Make the memory panel support target switching,Components,DevTools,Memory,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603177,[wpt-sync] Sync PR 20726 - Update interfaces/encrypted-media.idl,Components,Core,DOM: Core & HTML,All,All,RESOLVED,FIXED,P4,normal
1603178,[wpt-sync] Sync PR 20727 - Update interfaces/webrtc-stats.idl,Components,Core,DOM: Core & HTML,All,All,RESOLVED,FIXED,P4,normal
1603179,Right to left language overflows container when using the pseudo-element first-letter,Components,Core,Layout: Text and Fonts,Unspecified,Unspecified,NEW,,P3,normal
1603180,[wpt-sync] Sync PR 20728 - Put non-core-spec webxr tests in their own subfolders,Components,Core,WebVR,All,All,RESOLVED,FIXED,P4,normal
1603181,mozbuild/preprocessor.py and test_preprocessor.py support Python3,Developer Infrastructure,Firefox Build System,General,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603182,Make the (old) performance panel support target switching,Components,DevTools,Performance Tools (Profiler/Timeline),Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603185,We want a telemetry for optimizing content process creation for typical sites.,Components,Core,Performance,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603186,Unqualified function call in `with` block does name lookup twice,Components,Core,JavaScript Engine,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603187,nsDOMNavigationTiming isn't preserved across process switches,Components,Core,DOM: Navigation,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603188,Add a pref to allow enabling deferred allocation mode by default in the browser,Components,Core,JavaScript Engine,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603189,"Suggestion, add 'slow site' indicator on URL bar for sites with 'blocking resources' or sites using HTTP 1.1",Components,Toolkit,Performance Monitoring,Unspecified,Unspecified,NEW,,--,normal
1603190,Enable windowless-service-workers in Nightly,Components,DevTools,Debugger,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603192,Intermittent dom/media/test/test_fastSeek-forwards.html | Test timed out!,Components,Core,Audio/Video: Playback,Unspecified,Unspecified,REOPENED,,P5,normal
1603193,Create a Makefile or bash helper script to run the clang indexer/cargo build steps so that branches can have an extensible build step,Server Software,Webtools,Searchfox,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603194,nsDocShell::mAllowKeywordFixup isn't preserved across process switches,Components,Core,DOM: Navigation,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603195,Flickering of lines on about:support on Android during scrolling,Components,Core,Graphics: WebRender,Unspecified,Unspecified,RESOLVED,DUPLICATE,P3,normal
1603196,process switching fires spurious nsIWebProgressListener events to RemoteWebProgress,Components,Core,DOM: Navigation,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603197,IRC notification not working in firefox ci cluster,Other,Taskcluster,Services,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603198,Very poor performance when switching to and from certain tabs (possible iframe issue?),Client Software,Firefox,New Tab Page,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603200,crhirt.blogspot.com and www.ssvwv.com versus pop-up blocking,Components,Core,DOM: Push Notifications,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603201,Considerable drop in number of crash reports getting indexed,Components,Toolkit,Crash Reporting,Unspecified,Unspecified,VERIFIED,FIXED,P1,critical
1603202,Client side certificate deprecation notice,Client Software,Web Compatibility,Desktop,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P3,S2
1603203,Enable windowless-service-workers in DevEdition,Components,DevTools,Debugger,Unspecified,Unspecified,RESOLVED,WONTFIX,P5,normal
1603204,Enable windowless-service-workers for Release,Components,DevTools,Debugger,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603206,Intermittent browser/components/customizableui/test/browser_exit_background_customize_mode.js | application crashed [@ -],Components,Core,Widget: Cocoa,Unspecified,Unspecified,RESOLVED,DUPLICATE,P3,normal
1603207,Only white page is displayed with topbar with gfx.webrender.picture-caching=false and gfx.webrender.compositor=true,Components,Core,Graphics: WebRender,Unspecified,Windows,VERIFIED,FIXED,--,normal
1603208,[wpt-sync] Sync PR 20729 - Fix `Sec-Fetch-Dest` for portal,Components,Core,DOM: Networking,All,All,RESOLVED,FIXED,P4,normal
1603209,Support remote frame targets in the omniscient browser toolbox,Components,DevTools,Framework,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603212,Switch back from PIOPS to GP2,Developer Infrastructure,Tree Management,Treeherder: Infrastructure,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603214,Switch treeherder-prod back to db.m5.2xlarge,Developer Infrastructure,Tree Management,Treeherder: Infrastructure,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603215,Crash in [@ mozilla::dom::ContentParent::RecvCacheBrowsingContextChildren],Components,Core,DOM: Navigation,Unspecified,Unspecified,RESOLVED,WORKSFORME,P2,normal
1603216,"""Android 8.0 Pixel2 debug wrench"" job seems to depend on a Firefox build, unnecessarily",Developer Infrastructure,Firefox Build System,Task Configuration,All,All,RESOLVED,INVALID,--,normal
1603218,Add js::BaseScript::ImmutableFlags::NeverRelazify,Components,Core,JavaScript Engine,Unspecified,Unspecified,RESOLVED,INVALID,P1,normal
1603219,"Intermittent dom/workers/test/browser_worker_use_counters.js | histogram CONSOLE_LOG counts for SERVICE worker are correct - Got 0, expected 1",Components,Core,DOM: Workers,Unspecified,Unspecified,REOPENED,,P5,normal
1603220,Folder structure not retained in Archives despite enabling the option (mail.identity.default.archive_keep_folder_structure),Client Software,Thunderbird,Folder and Message Lists,Unspecified,Unspecified,RESOLVED,WORKSFORME,--,normal
1603221,certificates enterprise policy should use nsIX509CertDB.isCertTrusted instead of nsIX509CertDB.asyncVerifyCertAtTime,Client Software,Firefox,Enterprise Policies,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603222,Enable geckodriver debug logging by default in CI for raptor-browsertime tests,Components,Testing,Raptor,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603223,Decouple Page and Runtime domains,Components,Remote Protocol,CDP,Unspecified,Unspecified,NEW,,P3,normal
1603224,division by zero in gfx/layers/apz/src/AsyncPanZoomController.cpp:5298,Components,Core,Panning and Zooming,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603225,Consider a progress UI while extracting manifest data from a browser,Client Software,Firefox,General,Unspecified,Unspecified,RESOLVED,WONTFIX,--,normal
1603226,Enable signon.userInputRequiredToCapture.enabled and prompt when field values differ from their defaultValue,Components,Toolkit,Password Manager,Unspecified,Unspecified,VERIFIED,FIXED,P1,normal
1603227,Enable removing sideloaded extensions,Components,Toolkit,Add-ons Manager,Unspecified,Unspecified,VERIFIED,FIXED,P1,normal
1603229,Delete pushes older than a year,Developer Infrastructure,Tree Management,Treeherder: Infrastructure,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603231,verify_processed cronrun job is broken,Server Software,Socorro,General,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603232,[meta] Delete the Gecko Profiler Add-on,Components,DevTools,Performance Tools (Profiler/Timeline),Unspecified,Unspecified,NEW,,P2,normal
1603233,Intermittent dom/indexedDB/test/test_object_identity.html | Test timed out.,Components,Core,Storage: IndexedDB,Unspecified,Unspecified,RESOLVED,DUPLICATE,P5,normal
1603234,Picture-in-Picture close button is on the wrong side on macOS,Components,Toolkit,Video/Audio Controls,Desktop,macOS,VERIFIED,FIXED,P5,S3
1603235,Email compose when replying doesn't scroll properly when creating a new line,Client Software,Thunderbird,Message Compose Window,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603236,[traceback] TransportError: MapperParsingException[failed to parse [raw_crash.ModuleSignatureInfo]]; nested: ElasticsearchIllegalArgumentException,Server Software,Socorro,Processor,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603237,"Intermittent bugs/605138-1.html == bugs/605138-1-ref.html | image comparison, max difference: 11, number of differing pixels: x",Components,Core,Layout,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603238,Intermittent <randomtest> | application terminated with exit code 6 | after firefox: ../../src/xcb_io.c:259: poll_for_event: Assertion `!xcb_xlib_threads_sequence_lost' failed.,Developer Infrastructure,Firefox Build System,Task Configuration,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603239,[outage] rabbitmq throttling queue connections,Other,Taskcluster,Operations and Service Requests,Unspecified,Unspecified,RESOLVED,INACTIVE,--,normal
1603240,Crash in [@ neqo_transport::send_stream::TxBuffer::mark_as_acked],Components,Core,Networking: HTTP,x86_64,All,RESOLVED,FIXED,P1,normal
1603241,Accessibility improvements in Intermittent Failures View,Developer Infrastructure,Tree Management,Intermittent Failures View,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603242,Change how the ifdefs works for the popup workflow once we remove the addon,Components,DevTools,Performance Tools (Profiler/Timeline),Unspecified,Unspecified,RESOLVED,INVALID,P2,normal
1603244,[wpt-sync] Sync PR 20730 - Trigger servo runs daily,Components,Testing,web-platform-tests,All,All,RESOLVED,FIXED,P4,normal
1603245,Date picker not keyboard accessible,Developer Infrastructure,Tree Management,Intermittent Failures View,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603246,Delete the Gecko Profiler WebExtension API,Components,DevTools,Performance Tools (Profiler/Timeline),Unspecified,Unspecified,NEW,,P3,normal
1603248,Intermittent dom/indexedDB/test/test_global_data.html | Test timed out.,Components,Core,Storage: IndexedDB,Unspecified,Unspecified,REOPENED,,P5,normal
1603249,"Do not store ""artifact uploaded"" into JobDetail table",Developer Infrastructure,Tree Management,Treeherder: Data Ingestion,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603250,Stop setting ah_crap_handler in x86 debug GeckoView,Components,GeckoView,General,x86,All,RESOLVED,FIXED,P1,normal
1603251,Improve expand/collapse component for screen reader users,Developer Infrastructure,Tree Management,Push Health,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603252,Intermittent browser/components/extensions/test/browser/browser_ext_sidebarAction_context.js | Uncaught exception - at (unknown module):undefined - [object Object],Components,WebExtensions,Untriaged,Unspecified,Unspecified,RESOLVED,DUPLICATE,P5,normal
1603253,push updated bugzilla-dev.allizom.org : mozillabteam/bmo:build-20191211.1,Developer Infrastructure,bugzilla.mozilla.org,Infrastructure,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603254,Allow Actors to be available only on certain windowtype Windows,Components,Core,DOM: Content Processes,Unspecified,Unspecified,NEW,,P3,normal
1603256,Un-template various public GC tracing/marking functions,Components,Core,JavaScript Engine,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603257,UndefinedBehaviorSanitizer: undefined-behavior ../../lib/softoken/pkcs11c.c:1241,Components,NSS,Libraries,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603259,Add an option for multi-line editor mode to appear below the console,Components,DevTools,Console,Unspecified,Unspecified,UNCONFIRMED,,P3,normal
1603260,Notify author/reviewers/subscribers when things fail on Phabricator,Developer Infrastructure,Conduit,Phabricator,Unspecified,Unspecified,NEW,,P2,normal
1603261,Job details pane should list artifacts fetched from Taskcluster instead of /jobdetails/,Developer Infrastructure,Tree Management,Treeherder: Frontend,Unspecified,Unspecified,RESOLVED,DUPLICATE,P2,normal
1603262,mozbuild/makeutil.py and mozbuild/test_makeutil.py support python3,Developer Infrastructure,Firefox Build System,General,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603263,Verify Fission does not regress motionmark-htmlsuite or motionmark-animometer performance,Components,Core,Graphics,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603264,An error has occured when trying to restitute the message,Components,DevTools,Console,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603265,Verify Fission does not regress Speedometer performance,Components,Core,DOM: Core & HTML,Unspecified,Unspecified,RESOLVED,FIXED,P3,S3
1603266,"Intermittent remote/test/browser/page/browser_scriptToEvaluateOnNewDocument.js | Expected number of contexts got created - Got 3, expected 2",Components,Remote Protocol,Agent,Unspecified,Unspecified,RESOLVED,FIXED,P5,normal
